"_unit_id","_golden","_unit_state","_trusted_judgments","_last_judgment_at","what_is_the_stance_of_the_user_that_wrote_those_three_messages","what_is_the_stance_of_the_user:confidence","content","ids","what_is_the_stance_of_the_user_gold"
"1048885161","false","finalized","2","9/26/2016 09:54:37","untelligible","1.0000","MESSAGE 1: ""while britain is leaving the eu, it won't turn its back on europe"" - david cameronhttps://t.co/hef679uip8 #brexit https://t.co/hssu9m40on  MESSAGE 2: ""i don't see a way to turn this around. not the hour for wishful thinking."" #merkel #euco #brexit @dwnews https://t.co/ot1gzt2dp0  MESSAGE 3: ""the decision to trigger article 50 will be for the next prime minister"" - cameronhttps://t.co/hef679uip8 #brexit https://t.co/0bdvjybiro","747905281418485760_747906608156524544_747905242990247937",
"1048885162","false","finalized","3","10/1/2016 19:15:53","remain","0.6745","MESSAGE 1: who's behind #voteleave?hard right #tories mostlyoh, and this guyhe really cares about #nhs, going#euref #brexit https://t.co/thvlmxmv8c  MESSAGE 2: norwegian pm-""#brexit is wrong if they think our success is because we're not in eu we are v.small &amp; we are in #schengen""@cnn#euref#remain  MESSAGE 3: nhs is key battleground for eu referendum. tuc taken long look at facts &amp; here's why we think #brexit would harm nhshttps://t.co/lvzstoqgmz","745891363783315456_745780721453760512_745789642600030208",
"1048885163","false","finalized","3","10/1/2016 10:47:45","leave","0.6734","MESSAGE 1: this is what happens when you try and fix a faulty watch with a hammer. https://t.co/kjslnfknnb  MESSAGE 2: don't scapegoat the poor for #brexit. who owns the media that fed the fear? who controlled politics of xenophobia? https://t.co/3dnhiekpbz  MESSAGE 3: #brexit for beginners. #notmyvote https://t.co/grmb72wjgi","746309817464197120_746608979535618048_746553428097273860",
"1048885164","false","finalized","2","9/26/2016 10:04:59","remain","1.0000","MESSAGE 1: joe public deceived by a bunch of odd balls: farage, hannan, boris, gove, ids #juniordoctors @keepnhspublic #nhs https://t.co/atk4pwy5y5  MESSAGE 2: imagine that?! #brexit #brexitlies #ukrap #bozo #borisjohnson #voteleave https://t.co/2iwbevixy9  MESSAGE 3: the greatest tragedy of #brexit is that the eu cared more about these deprived regions than westminster ever did. https://t.co/7qrzjgpnc4","747932158040342528_747924621463289860_747917426344472576",
"1048885165","false","finalized","2","9/27/2016 07:48:08","leave","1.0000","MESSAGE 1: please watch and #retweet – and remember to #voteleave for our independence! #euref #brexithttps://t.co/iahmh51v8r  MESSAGE 2: brexit mep: vote me out of a job @cnni https://t.co/zw1wo8wyzk#brexit  MESSAGE 3: the eu is to blame for britain's flood disaster https://t.co/jbcszahsil #brexit","745937766760910848_745947858801725440_745944230988750848",
"1048885166","false","finalized","2","9/28/2016 17:51:52","leave","1.0000","MESSAGE 1: one result of the #brexit vote is the number of media pictures today of unknown figures who turn out to be eu chairs, presidents etc.  MESSAGE 2: trudeau's 'brain' @gmbutts smears pro-#brexit canadians @brianlilley https://t.co/nxbzlpsdre #cdnpoli #tcot https://t.co/emrxbfxdvx  MESSAGE 3: congratulations to the british people on choosing hope over fear by embracing a confident, sovereign future, open to the world! #brexit","746341452326801409_746536067331923968_746298723026669568",
"1048885167","false","finalized","2","9/26/2016 12:18:32","leave","1.0000","MESSAGE 1: farage: tories ""selling out"" on #brexit outcome. this was painfully predictable. establishment closing ranks. https://t.co/zz7nxsjpnl  MESSAGE 2: watch cbc 'think-alikes' mock #brexit voters with fact-free snobbery https://t.co/syzbhvznoi @ezralevant #cdnpoli https://t.co/nbjpxz5fic  MESSAGE 3: #brexit and 'the populist revolt' of @realdonaldtrump -- https://t.co/wmwb90pjmn @rayheard @brianlilley #tcot https://t.co/merq2oimgt","747748160538279937_747877018935640065_747910835717103617",
"1048885168","false","finalized","2","9/29/2016 21:07:52","leave","1.0000","MESSAGE 1: #brexit #euref vote is between #out and further #in. #uk's future is best forged outside #voteleave #june23 #leaveeu https://t.co/2kfl4dv7yv  MESSAGE 2: leave for ever! https://t.co/aahlhsrbzo  MESSAGE 3: for ever leave! https://t.co/2rkroz3yg5","745885708670406656_745974139358420992_746015435057926148",
"1048885169","false","finalized","2","9/27/2016 02:56:48","leave","1.0000","MESSAGE 1: apocaleave now! i love the smell of brexit on the morning! https://t.co/zmkroxssod  MESSAGE 2: good morning mr juncker!  #brexit https://t.co/2352lhlgqe  MESSAGE 3: apocaleave now! i love the smell of brexit on the morning! #kilgore https://t.co/rkoegbcyho","746398094217121792_746340730197708800_746609238907174912",
"1048885170","false","finalized","2","9/30/2016 19:29:01","leave","1.0000","MESSAGE 1: oui, sauf si #frexit aussi! apocaleave now! i love the smell of brexit on the morning! #kilgore #frexit https://t.co/zuoyj3gbus  MESSAGE 2: apocaleave now! i love the smell of brexit on the morning! #kilgore https://t.co/8nuntqerl6  MESSAGE 3: apocaleave now! i love the smell of brexit on the morning! #kilgore https://t.co/rnn5xq6kdz","747767196047278080_747756120295489537_747895705046491136",
"1048885171","false","finalized","3","9/26/2016 12:41:25","remain","0.3430","MESSAGE 1: if y'all screw with #gameofthrones then winter is truly coming for all of you. https://t.co/7hujinic9r  MESSAGE 2: my vote today is going to be one of the best ones. they'll pass it round and say ""jeez lads look at this one"" and i'll win a prize. #brexit  MESSAGE 3: dear brits, yes we think, you are the annoying uncle with bad manners, but we are still one family! #brexit","746046015321546752_745865083448864769_745901403072237568",
"1048885172","false","finalized","2","9/26/2016 14:20:26","untelligible","1.0000","MESSAGE 1: if you're wondering about the mindset of who voted for #brexit ... https://t.co/zqnf2echwc  MESSAGE 2: stop threatening me with all-american recasting of gameofthrones, #brexit. ""you dont know things, john snow""  MESSAGE 3: #brexit will totally affect the production of #gameofthrones","746478330317250561_746442401884037120_746585535167217664",
"1048885173","false","finalized","2","9/26/2016 10:15:59","remain","1.0000","MESSAGE 1: you know #brexit is a bad thing when all the right wing fascist groups in europe think it's a great thing...  MESSAGE 2: we've published a briefing setting out our initial thoughts on the implications of #brexit for the voluntary sector https://t.co/kkyn6vzdxv  MESSAGE 3: until the next euro's &amp; world cup in 2018 can we start a petition until we get the right result? #brexit #euro2016 ? https://t.co/8xxwbj0kgy","747837332305240065_747765118918860800_747909237255307264",
"1048885174","false","finalized","2","9/26/2016 15:00:04","leave","1.0000","MESSAGE 1: you know, you want it!happy #leave #brexit -ers!tomorrow this time you'll celebrate! https://t.co/s1ksnfjzlo  MESSAGE 2: brits are asleep right now.step up and vote, here, for #brexit, australia!https://t.co/f6cvoqbx0o#auspol  MESSAGE 3: waleed confused by notion that democracy is founded upon debate of ""a mass of contradictory agendas""#auspol https://t.co/kglyhnatwo","745872556859727874_745861053494530048_745968928749322241",
"1048885175","false","finalized","3","9/26/2016 09:54:37","leave","0.6628","MESSAGE 1: why is mariam deliberately stirring contempt for britain? what are her historic reference points exactly? https://t.co/reddl1hwau  MESSAGE 2: ottoman hordes.all dressed up, nowhere to go.#fuckerdogan#brexit#auspol https://t.co/j1n32xukcq  MESSAGE 3: 23rd june 2016the global secular reconquista starts with the uk people voting to leave eu dhimmitude. #brexit #independenceday #islam","746334984768651264_746286794652561408_746287004640382976",
"1048885176","false","finalized","2","9/26/2016 09:39:34","leave","1.0000","MESSAGE 1: the catastrophic doom that was forecast for today has been cancelled. we now return you to our normal scheduled programme. #brexit  MESSAGE 2: remain would have won in pakistan.#brexit@renderuntoc  MESSAGE 3: i hope everyone has a #brexelent day!@nicknchlsn #brexit https://t.co/n2lsu7hbwu","747784203350114309_747709968388849664_747784417406423041",
"1048885177","false","finalized","2","9/26/2016 09:38:51","leave","1.0000","MESSAGE 1: @rimbeux germany is ""desperate"" to trade with uk #brexit or notso it should#voteleavehttps://t.co/nldjpib70y  MESSAGE 2: #ivotedleave tweeting twice as fast as votedremainpersonal sad data poll using ge15 30m voters and poll party ratios say #brexit by 2%  MESSAGE 3: @rimbeux today/tomorrow will be a glorious day for hope and democracy!!!#brexit #voteleave","745763892480118785_746072141091700737_745780024993787904",
"1048885178","false","finalized","3","9/26/2016 16:50:01","leave","0.6784","MESSAGE 1: soros #brexit armegeddon in the markets leave #ftse above last weeks close  MESSAGE 2: hey lovely europeans, don't believe the sad people.... we left the eu, not europe..... we love europeans! ❤️?x #brexit #euref #europe ❤️  MESSAGE 3: #theindecentminority stop mourning your lossthe future of #brexit win is brightdemocracy is goodstop moping ffs","746327915642621952_746448130749652993_746460954616041472",
"1048885179","false","finalized","2","9/26/2016 09:17:23","leave","1.0000","MESSAGE 1: #eu intentions on usofe announced after #brexiteurope to decide on total integration or self governing countrieshttps://t.co/dsl5li1ier  MESSAGE 2: @land_liberty public do not want free movement and will be the decider in the agreement we reach with #eu on #brexithappy with free markets  MESSAGE 3: @david_cameron playing politics still#brexit is about free movementthrows the ball to @borisjohnson sort it or die https://t.co/o39z42iooq","747885807076253696_747909825242234880_747889407642992640",
"1048885180","false","finalized","2","9/29/2016 20:58:50","leave","1.0000","MESSAGE 1: god's reminder, of #churchill's words: #uk is an island unto itself#brexit https://t.co/ba0puysism  MESSAGE 2: φχ £ #brexit vote #uk on #brexit 1. £$ do we sell it? especially ~1,48 [much diff than 1,42s] hell yes. expect break↓? f u c k ‼ n o ‼  MESSAGE 3: φχ £ #brexit vote #uk [what's happening right now is they're trying to flush everyone out]","745978234492293120_745925857152212992_745928373399093248",
"1048885181","false","finalized","3","10/1/2016 10:47:45","untelligible","0.6734","MESSAGE 1: but ger friends seriously underestimtn ger knockon effects of causng third europe disintegratn, even if in peacetime https://t.co/p7bqrmk4bw  MESSAGE 2: #frexit #france it's on like a motherfucker, bitchz #eu #uk #brexit  https://t.co/uvp3pkeydg  MESSAGE 3: baboom shakalaka motherfuckers !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! https://t.co/owltkd7d4o","746400387045920768_746361963442245632_746337712878256132",
"1048885182","false","finalized","3","9/30/2016 10:36:50","untelligible","0.6642","MESSAGE 1: #uk #brexit stay classy #eu  https://t.co/fq2icpllrd  MESSAGE 2: this is an obscenity! this is exactly kind of insultn tactics they used w/#greece but #uk not greece #brexit https://t.co/vocmb21xiu  MESSAGE 3: i think the next nation domino is hungary and i think the next major #brexit issue will be declaration of #france referendumends everyth","747739083045281793_747753145330241536_747653699850350593",
"1048885183","false","finalized","2","9/26/2016 09:52:20","leave","1.0000","MESSAGE 1: #cameron&amp; #merkel will turn the uk into a 3rd world hellhole#brexitornot#brexittake your country back! #voteleave https://t.co/y9rylxvdtw  MESSAGE 2: #england will become a 3rd world hellhole. #london has already fallen.#brexit #eu #ukip #nato #scottishelection2016 https://t.co/8tou2ipcga  MESSAGE 3: london is turning into a 3rd world hellhole.#brexit #pegida #ukip #trumpisright #maga #trump2016 #wakeupeurope @gop https://t.co/ldulgxp73j","746008720971161600_746009733014814720_746009100517933057",
"1048885184","false","finalized","2","9/30/2016 19:44:18","leave","1.0000","MESSAGE 1: 'russia will not interfere with #brexit vote results' - putin https://t.co/adkkzmx5x7 https://t.co/oznu6wj9xw  MESSAGE 2: debts, war, terrorism &amp; mass islamic invasion; the #eu is a danger for a safe &amp; peaceful #europe.#brexit #voteleave https://t.co/ljogy8y9br  MESSAGE 3: congratulations u.k you took your destiny back from the hands of these tyrants #brexit #frexit #nexit https://t.co/vgoqpehp5y","746335274175627266_746386479505514496_746565575988547584",
"1048885185","false","finalized","2","10/2/2016 05:45:32","untelligible","1.0000","MESSAGE 1: pres. obama declines to draw strong parallels between #brexit and political rise of trump https://t.co/6szuztx8ij  MESSAGE 2: no pressure. i love my supporters. #dumpryan and #hirenehlen august 9th. wisconsin's #brexit is called #prexit https://t.co/3i4jyt1wf1  MESSAGE 3: trump takes a day off, people he didn't allow 4 of our men to die in benghazi! he didn't except millions in bribes.  https://t.co/9iqjvr2rri","747810028585771008_747858374046285825_747634150136385536",
"1048885186","false","finalized","2","9/26/2016 19:59:30","leave","1.0000","MESSAGE 1: there's only one chance in a lifetime to stand up for democracytake back control of your country#voteleave #brexit https://t.co/k4hzcd26ge  MESSAGE 2: the #eu is a sinking ship what we have to abandonreclaim your sovereignty before it's too late!#nexit #brexit https://t.co/2w84qfxbjt  MESSAGE 3: @baconbutty5 you can, you should, and if you’re brave enough to #voteleave  you will. my heart is with you good people of england #brexit","746000495001673728_745996238974238721_745758858782588929",
"1048885187","false","finalized","2","9/27/2016 12:05:16","leave","1.0000","MESSAGE 1: bind her, grind hershe shall escape, shall aspire,spirit supernal, splendour eternal,england! #voteleave #brexit https://t.co/nkhm11vbd5  MESSAGE 2: the #eu is a sinking ship what we have to abandonreclaim your sovereignty before it's too late!#nexit #brexit https://t.co/2w84qfxbjt  MESSAGE 3: history is made as the uk has decide to depart the european unionnothing wrong with a bit of nationalism #brexit https://t.co/qwenn8f6is","746580137685192704_746579947192475648_746289675300634624",
